,date,Name,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total attendances,Type 1 Departments - 4 hours to decision,Type 2 Departments - 4 hours to decision,Type 3 Departments - 4 hours to decision,Percentage in 4 hours or less (all),Emergency Admissions via Type 1 A&E in 4 hours,Emergency Admissions via Type 2 A&E in 4 hours,Emergency Admissions via Type 3 and 4 A&E in 4 hours,Other Emergency admissions (i.e not via A&E),Number of patients spending >12 hours from decision to admit to admission,month,year,lat,lon
14406,2016-01-01,Royal Free London NHS Foundation Trust,18940.0,0.0,3254.0,22194.0,2834.0,0.0,0.0,0.8723078309453005,3852.0,0.0,0.0,561.0,0.0,1.0,2016.0,51.52908800000001,-0.28126700000000004
14407,2016-01-01,Royal Liverpool And Broadgreen University Hospitals NHS Trust,7719.0,1743.0,9776.0,19238.0,1795.0,0.0,0.0,0.9066950826489242,2582.0,27.0,0.0,823.0,0.0,1.0,2016.0,53.40944,-2.9641200000000008
14408,2016-01-01,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,2016.0,51.632000000000005,-0.30500000000000005
14409,2016-01-01,Royal Surrey County Hospital NHS Foundation Trust,5415.0,0.0,0.0,5415.0,856.0,0.0,0.0,0.8419205909510619,1691.0,0.0,0.0,140.0,0.0,1.0,2016.0,51.24054199999998,-0.6093600000000001
14410,2016-01-01,Royal United Hospitals Bath NHS Foundation Trust,5777.0,0.0,1108.0,6885.0,1632.0,0.0,16.0,0.760639070442992,2146.0,0.0,90.0,845.0,0.0,1.0,2016.0,51.52908800000001,-0.28126700000000004
14411,2016-01-01,Salford Royal NHS Foundation Trust,8464.0,0.0,0.0,8464.0,622.0,0.0,0.0,0.9265122873345936,2931.0,0.0,0.0,260.0,0.0,1.0,2016.0,51.655,-0.3956944399999998
14412,2016-01-01,Salisbury NHS Foundation Trust,3567.0,0.0,0.0,3567.0,208.0,0.0,0.0,0.9416876927389964,1054.0,0.0,0.0,708.0,0.0,1.0,2016.0,51.07399999999999,-1.7935999999999992
14413,2016-01-01,Sandwell And West Birmingham Hospitals NHS Trust,13914.0,2240.0,3174.0,19328.0,1730.0,27.0,0.0,0.9090956125827816,3347.0,23.0,0.0,987.0,0.0,1.0,2016.0,52.50527777999999,-2.01722222
14414,2016-01-01,Sheffield Children's NHS Foundation Trust,4618.0,0.0,0.0,4618.0,75.0,0.0,0.0,0.983759203118233,733.0,0.0,0.0,453.0,0.0,1.0,2016.0,53.380700000000026,-1.4899999999999998
14415,2016-01-01,Sheffield City GP Hc (Wic),0.0,0.0,5340.0,5340.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,53.383333329999985,-1.4666666699999995
14416,2016-01-01,Sherwood Forest Hospitals NHS Foundation Trust,8270.0,0.0,3780.0,12050.0,888.0,0.0,49.0,0.9222406639004148,2609.0,0.0,18.0,438.0,0.0,1.0,2016.0,,
14417,2016-01-01,Showell Park Health & Walk In Centre,0.0,0.0,2300.0,2300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.4633,-0.12039999999999998
14418,2016-01-01,Shrewsbury And Telford Hospital NHS Trust,9830.0,0.0,1153.0,10983.0,2137.0,0.0,0.0,0.8054265683328781,2329.0,0.0,0.0,2079.0,0.0,1.0,2016.0,53.70246999999997,-1.6508099999999997
14419,2016-01-01,Shropshire Community Health NHS Trust,0.0,393.0,1810.0,2203.0,0.0,0.0,2.0,0.9990921470721744,0.0,0.0,0.0,28.0,0.0,1.0,2016.0,53.16666667,-2.5833333300000003
14420,2016-01-01,Solihull Healthcare & Walk-In-Centre,0.0,0.0,3847.0,3847.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,52.41299999999999,-1.7779999999999996
14421,2016-01-01,Somerset Partnership NHS Foundation Trust,0.0,0.0,6682.0,6682.0,0.0,0.0,14.0,0.997904818916492,0.0,0.0,4.0,176.0,0.0,1.0,2016.0,51.09999999999999,-2.9
14422,2016-01-01,South Birmingham GP Walk In Centre,0.0,0.0,6191.0,6191.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,50.80583333,-1.0872222200000001
14423,2016-01-01,South Tees Hospitals NHS Foundation Trust,10255.0,0.0,5959.0,16214.0,999.0,0.0,0.0,0.9383865794991982,2046.0,0.0,27.0,1469.0,0.0,1.0,2016.0,50.80583333,-1.0872222200000001
14424,2016-01-01,South Tyneside NHS Foundation Trust,5299.0,0.0,975.0,6274.0,621.0,0.0,4.0,0.9003825310806504,1296.0,0.0,0.0,10.0,0.0,1.0,2016.0,50.80583333,-1.0872222200000001
14425,2016-01-01,South Warwickshire NHS Foundation Trust,4839.0,0.0,513.0,5352.0,232.0,0.0,1.0,0.9564648729446936,1471.0,0.0,0.0,409.0,0.0,1.0,2016.0,50.80583333,-1.0872222200000001
14426,2016-01-01,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1.0,2016.0,50.80583333,-1.0872222200000001
14427,2016-01-01,Southampton NHS Treatment Centre,0.0,0.0,3637.0,3637.0,0.0,0.0,10.0,0.997250481165796,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,50.900000000000006,-1.3999999999999997
14428,2016-01-01,Southend University Hospital NHS Foundation Trust,7877.0,0.0,0.0,7877.0,1278.0,0.0,0.0,0.8377554906690364,2244.0,0.0,0.0,720.0,4.0,1.0,2016.0,51.55419999999998,0.6878
14429,2016-01-01,Southern Health NHS Foundation Trust,0.0,0.0,1780.0,1780.0,0.0,0.0,10.0,0.99438202247191,0.0,0.0,3.0,167.0,0.0,1.0,2016.0,,
14430,2016-01-01,Southport And Ormskirk Hospital NHS Trust,6018.0,0.0,3381.0,9399.0,1557.0,0.0,4.0,0.8339185019682945,1917.0,0.0,0.0,107.0,0.0,1.0,2016.0,50.900000000000006,-1.3999999999999997
14431,2016-01-01,St Andrews Walk-In Centre,0.0,0.0,2430.0,2430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14432,2016-01-01,St George's University Hospitals NHS Foundation Trust,12753.0,0.0,1242.0,13995.0,1586.0,0.0,1.0,0.8866023579849946,3540.0,0.0,0.0,679.0,0.0,1.0,2016.0,,
14433,2016-01-01,St Helens And Knowsley Hospital Services NHS Trust,8856.0,0.0,5741.0,14597.0,2086.0,0.0,30.0,0.8550387065835445,2909.0,0.0,0.0,1046.0,0.0,1.0,2016.0,,
14434,2016-01-01,St Mary's NHS Treatment Centre,0.0,0.0,3696.0,3696.0,0.0,0.0,8.0,0.997835497835498,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14435,2016-01-01,Staffordshire Doctors Urgent Care Ltd [Sduc],0.0,0.0,983.0,983.0,0.0,0.0,1.0,0.9989827060020344,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.81666667,-0.21666666999999984
14436,2016-01-01,Stockport NHS Foundation Trust,7804.0,0.0,0.0,7804.0,2069.0,0.0,0.0,0.7348795489492568,2373.0,0.0,0.0,979.0,0.0,1.0,2016.0,53.4083,-2.1494000000000004
14437,2016-01-01,Suffolk Community Healthcare - Ipswich,0.0,0.0,387.0,387.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14438,2016-01-01,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,4598.0,4598.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,53.644999999999996,-1.7797999999999992
14439,2016-01-01,Sunderland GP Out Of Hours,0.0,0.0,6572.0,6572.0,0.0,0.0,25.0,0.9961959829580036,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14440,2016-01-01,Surrey And Sussex Healthcare NHS Trust,7836.0,0.0,0.0,7836.0,562.0,0.0,0.0,0.928279734558448,2420.0,0.0,0.0,480.0,0.0,1.0,2016.0,51.25,-0.41666667
14441,2016-01-01,Sussex Community NHS Foundation Trust,0.0,0.0,8000.0,8000.0,0.0,0.0,33.0,0.995875,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.75,0.5833333300000001
14442,2016-01-01,Tameside Hospital NHS Foundation Trust,7059.0,0.0,0.0,7059.0,1880.0,0.0,0.0,0.7336733248335459,1748.0,0.0,0.0,364.0,0.0,1.0,2016.0,,
14443,2016-01-01,Taunton And Somerset NHS Foundation Trust,5028.0,0.0,0.0,5028.0,311.0,0.0,0.0,0.9381463802704852,1825.0,0.0,0.0,1359.0,0.0,1.0,2016.0,51.01900000000001,-3.0999999999999996
14444,2016-01-01,Tetbury Hospital Trust Ltd,0.0,0.0,184.0,184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.27999999999998,1.08
14445,2016-01-01,The Barkantine Practice,0.0,0.0,2769.0,2769.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14446,2016-01-01,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,1.0,2016.0,,
14447,2016-01-01,The Dudley Group NHS Foundation Trust,8120.0,0.0,7361.0,15481.0,649.0,0.0,0.0,0.9580776435630772,2584.0,0.0,0.0,892.0,0.0,1.0,2016.0,,
14448,2016-01-01,The Hillingdon Hospitals NHS Foundation Trust,5185.0,0.0,8359.0,13544.0,1574.0,0.0,22.0,0.8821618428824571,1942.0,0.0,0.0,146.0,0.0,1.0,2016.0,,
14449,2016-01-01,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,10605.0,1609.0,4214.0,16428.0,1258.0,29.0,0.0,0.9216581446311176,2594.0,16.0,6.0,2234.0,0.0,1.0,2016.0,,
14450,2016-01-01,The Practice Loxford,0.0,0.0,1178.0,1178.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14451,2016-01-01,The Princess Alexandra Hospital NHS Trust,8288.0,0.0,270.0,8558.0,2030.0,0.0,0.0,0.7627950455713952,2480.0,0.0,0.0,509.0,0.0,1.0,2016.0,51.77139999999997,0.08639999999999999
14452,2016-01-01,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",4856.0,0.0,0.0,4856.0,890.0,0.0,0.0,0.8167215815485996,1854.0,0.0,0.0,808.0,0.0,1.0,2016.0,52.75659999999997,0.4471
14453,2016-01-01,The Ridgeway Surgery,0.0,0.0,3138.0,3138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14454,2016-01-01,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,2016.0,52.884199999999964,-3.0322999999999998
14455,2016-01-01,The Rotherham NHS Foundation Trust,6477.0,0.0,0.0,6477.0,748.0,0.0,0.0,0.8845144356955381,1414.0,0.0,0.0,631.0,0.0,1.0,2016.0,,
14456,2016-01-01,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,5720.0,1350.0,0.0,7070.0,645.0,0.0,0.0,0.9087694483734088,1741.0,9.0,0.0,1167.0,0.0,1.0,2016.0,,
14457,2016-01-01,The Royal Wolverhampton NHS Trust,11487.0,0.0,4833.0,16320.0,1749.0,0.0,0.0,0.8928308823529412,2907.0,0.0,0.0,1151.0,0.0,1.0,2016.0,,
14458,2016-01-01,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,2016.0,,
14459,2016-01-01,The Whittington Hospital NHS Trust,8294.0,0.0,0.0,8294.0,1274.0,0.0,0.0,0.8463949843260188,1232.0,0.0,0.0,100.0,0.0,1.0,2016.0,51.566499999999984,-0.1395
14460,2016-01-01,Torbay And South Devon NHS Foundation Trust,5896.0,0.0,2327.0,8223.0,1500.0,0.0,0.0,0.8175848230572784,2285.0,0.0,0.0,363.0,11.0,1.0,2016.0,50.47,-3.5300000000000002
14461,2016-01-01,United Lincolnshire Hospitals NHS Trust,13367.0,0.0,0.0,13367.0,2309.0,0.0,0.0,0.8272611655569686,3380.0,0.0,0.0,1165.0,0.0,1.0,2016.0,,
14462,2016-01-01,University College London Hospitals NHS Foundation Trust,11306.0,0.0,0.0,11306.0,1314.0,0.0,0.0,0.8837785246771626,1792.0,0.0,0.0,562.0,0.0,1.0,2016.0,,
14463,2016-01-01,University Hospital Of South Manchester NHS Foundation Trust,7938.0,0.0,0.0,7938.0,2249.0,0.0,0.0,0.7166792642983121,2320.0,0.0,0.0,738.0,1.0,1.0,2016.0,,
14464,2016-01-01,University Hospital Southampton NHS Foundation Trust,8150.0,1327.0,0.0,9477.0,1632.0,1.0,0.0,0.8276880869473462,3329.0,9.0,0.0,1829.0,0.0,1.0,2016.0,,
14465,2016-01-01,University Hospitals Birmingham NHS Foundation Trust,9530.0,0.0,0.0,9530.0,1198.0,0.0,0.0,0.8742917103882476,2921.0,0.0,0.0,1060.0,1.0,1.0,2016.0,,
14466,2016-01-01,University Hospitals Bristol NHS Foundation Trust,9043.0,1734.0,0.0,10777.0,1747.0,3.0,0.0,0.8376171476292104,2962.0,5.0,0.0,547.0,6.0,1.0,2016.0,,
14467,2016-01-01,University Hospitals Coventry And Warwickshire NHS Trust,11856.0,1655.0,2094.0,15605.0,2631.0,12.0,5.0,0.8303107978212112,3779.0,85.0,5.0,701.0,0.0,1.0,2016.0,,
14468,2016-01-01,University Hospitals Of Leicester NHS Trust,11418.0,1884.0,6300.0,19602.0,3544.0,70.0,80.0,0.8115498418528722,3705.0,2.0,0.0,4118.0,0.0,1.0,2016.0,52.42119999999998,-1.4377999999999997
14469,2016-01-01,University Hospitals Of Morecambe Bay NHS Foundation Trust,7469.0,0.0,1718.0,9187.0,1169.0,0.0,61.0,0.8661151627299445,2340.0,0.0,145.0,991.0,3.0,1.0,2016.0,,
14470,2016-01-01,University Hospitals Of North Midlands NHS Trust,11172.0,364.0,8601.0,20137.0,3981.0,0.0,720.0,0.7665491384019467,4206.0,0.0,550.0,2689.0,47.0,1.0,2016.0,54.58289999999998,-1.3482000000000005
14471,2016-01-01,Urgent Care Centre,0.0,0.0,9306.0,9306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,52.94333333000003,-1.1855555600000005
14472,2016-01-01,Waldron - Hurley Unregistered Practice,0.0,0.0,2601.0,2601.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.576099999999975,0.4886000000000001
14473,2016-01-01,Walsall Healthcare NHS Trust,6672.0,0.0,4001.0,10673.0,1661.0,0.0,15.0,0.8429682376089197,2005.0,0.0,0.0,813.0,2.0,1.0,2016.0,52.58,-1.9800000000000002
14474,2016-01-01,Walsall Urgent Care Centre (Community Site),0.0,0.0,4149.0,4149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,52.58,-1.9800000000000002
14475,2016-01-01,Warrington And Halton Hospitals NHS Foundation Trust,6568.0,0.0,3323.0,9891.0,1825.0,0.0,22.0,0.8132645839652209,2083.0,0.0,1.0,614.0,0.0,1.0,2016.0,53.39166667,-2.597222219999999
14476,2016-01-01,West Hertfordshire Hospitals NHS Trust,7027.0,0.0,4003.0,11030.0,2253.0,0.0,64.0,0.7899365367180418,2676.0,0.0,0.0,592.0,0.0,1.0,2016.0,52.85979999999998,-3.0537999999999994
14477,2016-01-01,West Suffolk NHS Foundation Trust,5413.0,0.0,0.0,5413.0,353.0,0.0,0.0,0.9347866247921669,1708.0,0.0,0.0,539.0,0.0,1.0,2016.0,52.85979999999998,-3.0537999999999994
14478,2016-01-01,Western Sussex Hospitals NHS Foundation Trust,10908.0,0.0,0.0,10908.0,514.0,0.0,0.0,0.9528786211954527,3196.0,0.0,0.0,1415.0,0.0,1.0,2016.0,53.19000000000001,-2.8899999999999997
14479,2016-01-01,Weston Area Health NHS Trust,4229.0,0.0,0.0,4229.0,912.0,0.0,0.0,0.7843461811302909,1111.0,0.0,0.0,135.0,0.0,1.0,2016.0,52.97099999999997,-1.3089999999999997
14480,2016-01-01,Weybridge Walk In Centre,0.0,0.0,2627.0,2627.0,0.0,0.0,11.0,0.9958127141225732,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.540399999999984,-0.4778
14481,2016-01-01,Wirral Community NHS Trust,0.0,0.0,6155.0,6155.0,0.0,0.0,12.0,0.9980503655564582,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14482,2016-01-01,Wirral University Teaching Hospital NHS Foundation Trust,8078.0,0.0,2542.0,10620.0,1893.0,0.0,1.0,0.8216572504708097,2637.0,0.0,0.0,1484.0,0.0,1.0,2016.0,,
14483,2016-01-01,Woking Walk In Centre,0.0,0.0,3084.0,3084.0,0.0,0.0,14.0,0.9954604409857328,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.42799999999999,-0.1649999999999999
14484,2016-01-01,Worcestershire Acute Hospitals NHS Trust,9942.0,0.0,4524.0,14466.0,2263.0,0.0,0.0,0.843564219549288,2999.0,0.0,0.0,1047.0,0.0,1.0,2016.0,52.19094000000001,-2.18164
14485,2016-01-01,Worcestershire Health And Care NHS Trust,0.0,658.0,0.0,658.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.833333329999995,-2.16666667
14486,2016-01-01,Workington Health Limited,0.0,0.0,1838.0,1838.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,51.3741,0.09859999999999998
14487,2016-01-01,"Wrightington, Wigan And Leigh NHS Foundation Trust",7524.0,0.0,0.0,7524.0,769.0,0.0,0.0,0.8977937267410951,2148.0,0.0,0.0,117.0,0.0,1.0,2016.0,53.608,-2.7009999999999996
14488,2016-01-01,Wye Valley NHS Trust,4393.0,0.0,3270.0,7663.0,931.0,0.0,0.0,0.8785071120970899,1009.0,0.0,0.0,387.0,1.0,1.0,2016.0,,
14489,2016-01-01,Yate West Gate Centre,0.0,0.0,1327.0,1327.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2016.0,,
14490,2016-01-01,Yeovil District Hospital NHS Foundation Trust,3837.0,0.0,0.0,3837.0,365.0,0.0,0.0,0.9048735991660152,1311.0,0.0,0.0,302.0,0.0,1.0,2016.0,50.945199999999986,-2.6339
14491,2016-01-01,York Teaching Hospital NHS Foundation Trust,9471.0,0.0,6191.0,15662.0,2055.0,0.0,18.0,0.8676414251053506,3208.0,0.0,0.0,1578.0,0.0,1.0,2016.0,53.958333329999995,-1.0802777800000003
14492,2016-02-01,5 Boroughs Partnership NHS Foundation Trust,0.0,0.0,1913.0,1913.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14493,2016-02-01,Aintree University Hospital NHS Foundation Trust,6698.0,0.0,6421.0,13119.0,1549.0,0.0,0.0,0.8819269761414742,2548.0,0.0,0.0,1030.0,0.0,2.0,2016.0,53.461605999999996,-2.943427
14494,2016-02-01,Airedale NHS Foundation Trust,4332.0,0.0,0.0,4332.0,285.0,0.0,0.0,0.9342105263157896,994.0,0.0,0.0,840.0,0.0,2.0,2016.0,,
14495,2016-02-01,Alder Hey Children's NHS Foundation Trust,5100.0,0.0,0.0,5100.0,893.0,0.0,0.0,0.8249019607843138,684.0,0.0,0.0,284.0,0.0,2.0,2016.0,53.42052999999997,-2.89677
14496,2016-02-01,Ashford And St Peter's Hospitals NHS Foundation Trust,7864.0,0.0,1298.0,9162.0,1805.0,0.0,0.0,0.8029906134031871,1907.0,0.0,0.0,150.0,0.0,2.0,2016.0,51.655,-0.3956944399999998
14497,2016-02-01,Ashford Health Centre,0.0,0.0,3549.0,3549.0,0.0,0.0,8.0,0.9977458438996899,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.655,-0.3956944399999998
14498,2016-02-01,Assura Reading Llp,0.0,0.0,3255.0,3255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14499,2016-02-01,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,5050.0,5050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14500,2016-02-01,"Barking, Havering And Redbridge University Hospitals NHS Trust",19605.0,584.0,2837.0,23026.0,4476.0,2.0,37.0,0.8039173108659776,4225.0,0.0,0.0,38.0,1.0,2.0,2016.0,51.55,0.21666666999999984
14501,2016-02-01,Barnsley Hospital NHS Foundation Trust,6699.0,0.0,0.0,6699.0,858.0,0.0,0.0,0.8719211822660098,2069.0,0.0,0.0,703.0,0.0,2.0,2016.0,53.55369999999999,-1.4790999999999999
14502,2016-02-01,Barts Health NHS Trust,27209.0,595.0,11221.0,39025.0,5385.0,0.0,248.0,0.8556566303651505,6428.0,0.0,0.0,1089.0,0.0,2.0,2016.0,,
14503,2016-02-01,Basildon And Thurrock University Hospitals NHS Foundation Trust,10922.0,0.0,0.0,10922.0,2074.0,0.0,0.0,0.8101080388207288,1984.0,0.0,0.0,246.0,0.0,2.0,2016.0,51.576099999999975,0.4886000000000001
14504,2016-02-01,Beckenham Beacon Ucc,0.0,0.0,4296.0,4296.0,0.0,0.0,4.0,0.9990689013035382,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.404999999999994,-0.03299999999999998
14505,2016-02-01,Bedford Hospital NHS Trust,5725.0,0.0,0.0,5725.0,509.0,0.0,0.0,0.9110917030567686,1752.0,0.0,0.0,127.0,0.0,2.0,2016.0,52.128857,-0.47174300000000013
14506,2016-02-01,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,5531.0,5531.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.41666667000001,-1.0
14507,2016-02-01,Birmingham Children's Hospital NHS Foundation Trust,4821.0,0.0,0.0,4821.0,363.0,0.0,0.0,0.924704418170504,906.0,0.0,0.0,301.0,0.0,2.0,2016.0,52.48474999999999,-1.8938888899999995
14508,2016-02-01,Birmingham Community Healthcare NHS Foundation Trust,0.0,487.0,0.0,487.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,52.950000000000024,-1.1499999999999995
14509,2016-02-01,Birmingham Wic,0.0,0.0,3305.0,3305.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,52.950000000000024,-1.1499999999999995
14510,2016-02-01,Birmingham Women's NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,2.0,2016.0,52.453199999999974,-1.9450000000000003
14511,2016-02-01,Blackpool Teaching Hospitals NHS Foundation Trust,6890.0,0.0,9229.0,16119.0,2533.0,0.0,0.0,0.8428562565916,1897.0,0.0,0.0,840.0,0.0,2.0,2016.0,53.81416667,-3.050277779999999
14512,2016-02-01,Bolton NHS Foundation Trust,9088.0,0.0,0.0,9088.0,1606.0,0.0,0.0,0.8232834507042254,2112.0,0.0,0.0,896.0,0.0,2.0,2016.0,53.578000000000024,-2.428999999999999
14513,2016-02-01,Bradford Teaching Hospitals NHS Foundation Trust,10749.0,0.0,0.0,10749.0,899.0,0.0,0.0,0.9163643129593452,2751.0,0.0,0.0,1082.0,0.0,2.0,2016.0,53.79999999999998,-1.75
14514,2016-02-01,Bransholme Health Centre,0.0,0.0,762.0,762.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14515,2016-02-01,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,8121.0,8121.0,0.0,0.0,53.0,0.99347371013422,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.540399999999984,-0.4778
14516,2016-02-01,Brighton And Sussex University Hospitals NHS Trust,11915.0,953.0,0.0,12868.0,2373.0,0.0,0.0,0.8155890581286913,3414.0,20.0,0.0,567.0,10.0,2.0,2016.0,51.89400000000001,-0.47399999999999987
14517,2016-02-01,Bristol Community Health,0.0,0.0,4938.0,4938.0,0.0,0.0,57.0,0.9884568651275821,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.41290000000001,-2.5862999999999996
14518,2016-02-01,Buckinghamshire Healthcare NHS Trust,6755.0,1185.0,3407.0,11347.0,1211.0,0.0,21.0,0.891425046267736,2749.0,426.0,0.0,820.0,0.0,2.0,2016.0,53.16666667,-1.0
14519,2016-02-01,Burton Hospitals NHS Foundation Trust,5283.0,0.0,4280.0,9563.0,1024.0,0.0,2.0,0.8927114922095577,1477.0,0.0,0.0,614.0,0.0,2.0,2016.0,51.87833333,-0.41472222
14520,2016-02-01,Calderdale And Huddersfield NHS Foundation Trust,11712.0,0.0,0.0,11712.0,1237.0,0.0,0.0,0.8943818306010929,2578.0,0.0,0.0,1100.0,0.0,2.0,2016.0,,
14521,2016-02-01,Cambridge University Hospitals NHS Foundation Trust,9112.0,0.0,3111.0,12223.0,1601.0,0.0,0.0,0.8690174261637895,2954.0,0.0,0.0,541.0,0.0,2.0,2016.0,52.20527777999998,0.11916666999999999
14522,2016-02-01,Cardrew Health Centre,0.0,0.0,2052.0,2052.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14523,2016-02-01,Care Uk NHS Rotherham Diagnostic Centre,0.0,0.0,3756.0,3756.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14524,2016-02-01,Carfax Health Enterprise,0.0,0.0,2482.0,2482.0,0.0,0.0,28.0,0.9887187751813054,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,,
14525,2016-02-01,Central London Community Healthcare NHS Trust,0.0,0.0,20106.0,20106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,54.32599999999999,-2.7449999999999997
14526,2016-02-01,Central Manchester University Hospitals NHS Foundation Trust,12273.0,3246.0,9846.0,25365.0,2210.0,20.0,27.0,0.9110191208357974,3323.0,147.0,136.0,500.0,0.0,2.0,2016.0,54.32599999999999,-2.7449999999999997
14527,2016-02-01,Chelsea And Westminster Hospital NHS Foundation Trust,16165.0,0.0,7387.0,23552.0,1308.0,0.0,140.0,0.9385190217391304,3703.0,0.0,0.0,621.0,0.0,2.0,2016.0,51.48399999999998,-0.18199999999999997
14528,2016-02-01,Chesterfield Royal Hospital NHS Foundation Trust,6527.0,0.0,0.0,6527.0,825.0,0.0,0.0,0.873601961084725,1891.0,0.0,0.0,1077.0,2.0,2.0,2016.0,53.23590000000003,-1.3969
14529,2016-02-01,City Hospitals Sunderland NHS Foundation Trust,7021.0,2082.0,2241.0,11344.0,838.0,5.0,10.0,0.9248060648801129,2506.0,31.0,0.0,877.0,0.0,2.0,2016.0,54.4858,-0.6205999999999999
14530,2016-02-01,Clacton Hospital,0.0,0.0,2154.0,2154.0,0.0,0.0,2.0,0.999071494893222,0.0,0.0,0.0,0.0,0.0,2.0,2016.0,51.13209999999999,1.2921999999999998
14531,2016-02-01,Colchester Hospital University NHS Foundation Trust,6911.0,0.0,0.0,6911.0,1613.0,0.0,0.0,0.7666039646939662,2405.0,0.0,0.0,1108.0,0.0,2.0,2016.0,51.89169999999996,0.903
